cell_id,cycle,capacity_mAh,v_dc_mean,v_dc_std,v_dc_min,v_dc_max,v_dc_range,T_dc_mean,T_dc_std,T_dc_min,T_dc_max,T_dc_range,t_dc_duration_s,v_ch_mean,v_ch_std,v_ch_min,v_ch_max,v_ch_range,T_ch_mean,T_ch_std,T_ch_min,T_ch_max,T_ch_range,t_ch_duration_s,ocv_slope_mean,ocv_slope_std,ocv_slope_p25,ocv_slope_p50,ocv_slope_p75,SoH,y_next
Cell5,300,718.1408943344795,3.737620761551626,0.2436459722812136,2.6998551,4.1924939,1.4926387999999997,41.50666294723331,0.4701803154375604,40.895409,42.429001,1.5335919999999987,0.0405581707600504,3.821598620593419,0.2216048561118011,2.7203181,4.2000246,1.4797064999999998,41.122001504406576,0.408752009310149,40.272015,42.242004,1.9699889999999984,0.0393844878999516,0.0020719503399157,0.0059659517145938,-0.0007594139703611,0.0015170033488045,0.0037940269219543,0.9766158943257336,713.4979226988899
Cell5,400,713.4979226988899,3.738608642204995,0.242876585681833,2.7000554,4.1930947,1.4930392999999995,41.46929377461959,0.4425197515247536,40.858009,42.329269,1.4712599999999938,0.0402961939107626,3.8228369645352274,0.2209659943463955,2.7204783,4.1996241,1.4791458000000004,41.12690417525163,0.3669285398917057,40.334347,42.250889,1.9165419999999995,0.0390823064371943,0.0020814461070862,0.0059899067070529,-0.0007587560530622,0.0015160188219758,0.0037910713598073,0.9703018131586632,709.9294524799296
Cell5,500,709.9294524799296,3.738898429371032,0.2424600825227579,2.699775,4.1931748,1.4933998000000006,41.45924443017888,0.4387743551729319,40.882942,42.304337,1.4213949999999969,0.0400978431571275,3.8237595955357144,0.2207175542207229,2.7210391,4.1999846,1.4789454999999996,41.128031363690475,0.371464513805797,40.32188,42.129768,1.8078879999999984,0.0388720462797209,0.0020867316849991,0.0059841015574437,-0.0007591670769677,0.0015167911710737,0.0037945314678384,0.9654489705455236,706.7197517896662
Cell5,600,706.7197517896662,3.7391255747609384,0.2421095129416633,2.7001357,4.1929345,1.4927987999999996,41.48356036424224,0.4403767315748189,40.92038,42.366669,1.4462890000000002,0.0399224036373198,3.824496804994019,0.220738718697667,2.7208788,4.2000246,1.4791458,41.1281305514354,0.4008575936600818,40.272015,42.154701,1.8826859999999996,0.0386835233075544,0.0020974259317696,0.0060477396802704,-0.000759440547739,0.0015175394865675,0.0037949406260127,0.961084026653776,704.4068227739054
Cell5,700,704.4068227739054,3.739380184693877,0.2410635691452485,2.7000077,4.1924858,1.4924781,41.484874183090376,0.4914126237912068,40.845543,42.429001,1.5834580000000005,0.0396874116268008,3.8250950858211183,0.2206849418113451,2.7346978,4.200017,1.4653191999999997,41.085106788812446,0.4249276066116003,40.197216,42.217072,2.0198560000000043,0.038676802883856,0.0021075050314855,0.0060532500475263,-0.0007227678202365,0.0014437413573471,0.0036102610288804,0.957938622657068,701.0295867753294
Cell5,800,701.0295867753294,3.739729347773872,0.2409400369292346,2.7000477,4.1932468,1.4931991,41.468529284710016,0.4666356557316072,40.858009,42.354202,1.496192999999998,0.0394979262491688,3.825904915884477,0.220363631260488,2.7346578,4.1998568,1.465199,41.106119552647414,0.3948682499889495,40.32188,42.192139,1.8702589999999972,0.0384584692073985,0.0021175363951524,0.00611103749137,-0.0007227622028175,0.0014437350954548,0.0036102531272773,0.9533458437454102,698.2500120464782
Cell5,900,698.2500120464782,3.7397777769479568,0.2408063444556745,2.6998074,4.1930866,1.4932792,41.462780031755365,0.463121174556403,40.858009,42.379135,1.521125999999995,0.0393422516062855,3.82674154776435,0.2201322537516777,2.7345376,4.1997766,1.465239,41.12028567250755,0.3744304827719544,40.32188,42.167168,1.8452879999999965,0.0382896211231127,0.0021274201449276,0.0061520383626624,-0.0007227609639837,0.0014437325651429,0.0036102552494873,0.949565837786861,695.5576916850586
Cell5,1000,695.5576916850586,3.7399765589728458,0.2404119405313903,2.7000477,4.1927662,1.4927185000000005,41.46330474793389,0.4635122742996609,40.870476,42.391602,1.5211260000000024,0.0391916846856474,3.827465017627427,0.2198076760325766,2.7345777,4.1999369,1.4653592,41.13325682645631,0.3702827803081902,40.334347,42.129768,1.7954209999999975,0.0381303435424342,0.0021335459114978,0.0061775978823421,-0.0007227690266071,0.0014437480192909,0.00361031758727,0.94590449099778,692.5531943570523
Cell5,1100,692.5531943570523,3.7403321698784464,0.239734972317144,2.7000477,4.1929264,1.4928787000000003,41.474246466053955,0.4671120231493301,40.882942,42.391602,1.508659999999999,0.0390226218150928,3.8283400527278273,0.2194682390899364,2.7344975,4.1998167,1.4653192000000006,41.127652216702224,0.3820649103904401,40.309414,42.142235,1.8328210000000027,0.0379571390803903,0.0021475542210685,0.0062677881074793,-0.00072279086588,0.0014438110783616,0.0036104456399704,0.9418186077565684,689.7775882497999
Cell5,1200,689.7775882497999,3.740327574553571,0.2395888135215028,2.6998074,4.1927261,1.4929186999999997,41.46266336934524,0.4695263467363338,40.858009,42.404068,1.5460589999999996,0.0388672687113285,3.829148707621671,0.2191550872184842,2.7346177,4.1998968,1.4652791000000005,41.12399795622895,0.4100824677701456,40.259548,42.142235,1.8826869999999971,0.0377954988507553,0.0021526232252542,0.0062716084101305,-0.0007228231278622,0.0014438523367556,0.0036105432865398,0.9380439988154602,687.1135597869533
Cell5,1300,687.1135597869533,3.7404329675231542,0.2391897143876064,2.7000878,4.1927261,1.4926383,41.48383516641768,0.4733293719706238,40.882942,42.441505,1.5585629999999997,0.0387175268260762,3.829974675253612,0.2188827758792264,2.7344174,4.1999369,1.4655195,41.12204969935444,0.4340539141058733,40.222149,42.154701,1.9325520000000012,0.0376333078602328,0.0021561010881571,0.0062624561947292,-0.000722811250605,0.0014438353748073,0.0036104978253633,0.9344211268132144,684.5275284553019
Cell5,1400,684.5275284553019,3.7406997516496703,0.2385219573202908,2.6998875,4.1929264,1.4930389000000002,41.49245300959808,0.4754855447937213,40.882942,42.429001,1.5460589999999996,0.0385723416693508,3.83077732132716,0.2186088618078114,2.7345376,4.1998568,1.4653192000000002,41.11819486327161,0.4368128905349379,40.234615,42.192139,1.9575239999999992,0.037480050465092,0.0021670352223915,0.0063133853687652,-0.0007228173108567,0.0014438411049921,0.003610510473855,0.9309043248574428,678.643903735009
Cell5,1600,678.643903735009,3.740932655885022,0.2371098466978777,2.700145,4.1915417,1.4913967,41.49898620302572,0.537824240213155,40.845543,42.491367,1.6458239999999975,0.0382367727579548,3.8328911536425903,0.217818016615355,2.734755,4.199914,1.465159,41.08710242154421,0.4572883463298878,40.172283,42.254471,2.082188000000002,0.0371543768560513,0.0021864185082254,0.0064410122869558,-0.000722801788756,0.0014438081097334,0.0036104358689712,0.9229030517598972,672.7264228388298
Cell5,1800,672.7264228388298,3.741182440567765,0.2361681611184777,2.7000649,4.1917419,1.491677,41.519766344627584,0.5491627040859725,40.808144,42.578632,1.7704880000000005,0.0379038815153762,3.834466606763133,0.2171275190833579,2.734755,4.1998739,1.4651189000000002,41.11384406291287,0.4623679112044827,40.172283,42.304337,2.132053999999997,0.0367813282646238,0.0022053684420027,0.0064807679322277,-0.0007228248657068,0.0014438633029085,0.0036105724652578,0.9148557368901136,669.6039858041315
Cell5,1900,669.6039858041315,3.741465998190739,0.2356061182783122,2.7002008,4.1915174,1.4913166000000002,41.52136057651027,0.5586688943427043,40.858009,42.591099,1.7330899999999971,0.0377289254684001,3.8357810180783822,0.2165148816533603,2.7350512,4.20017,1.4651188,41.116049813527184,0.4699661120079432,40.18475,42.329269,2.1445189999999954,0.0366050411248579,0.0022143549152828,0.0065242130066748,-0.0007228325801401,0.00144387623492,0.0036106003795835,0.9106094647989752,666.5615613009338
Cell5,2000,666.5615613009338,3.741414592608562,0.2355461816707762,2.7001791,4.1912155,1.4910364,41.5604811395134,0.5637864281088854,40.845543,42.616032,1.7704889999999978,0.037558673066087,3.8367991712607177,0.2160585603144572,2.7351897,4.200068,1.4648783,41.14596073864719,0.4754587202340266,40.222149,42.354202,2.132052999999999,0.0364262218354269,0.0022211215387837,0.0065466293092371,-0.0007228832038942,0.0014439738662107,0.0036108461611277,0.9064720035423474,664.112144055915
Cell5,2100,664.112144055915,3.741434663771252,0.2358161041261915,2.7000189,4.1918163,1.4917974000000005,41.50290787604328,0.5160070705465399,40.870476,42.491367,1.6208910000000003,0.037421167246066,3.837090733801468,0.2158823830701051,2.73543,4.1998277,1.4643977,41.15674875454836,0.4054879596667257,40.334347,42.29187,1.957523000000002,0.036239460343495,0.0022342436866806,0.00654645314822,-0.0007228621893248,0.0014439354567182,0.003610748426445,0.9031409861442394,661.1156252944539
Cell5,2200,661.1156252944539,3.7418099059627328,0.2344156222759204,2.7001321,4.1911683,1.4910362000000004,41.54775772391304,0.570069910500453,40.870476,42.640965,1.7704890000000049,0.0372517565265297,3.8385447793910257,0.21516471980128,2.7354231,4.1999011,1.4644779999999995,41.13144920032051,0.4803710436120279,40.222149,42.366669,2.14452,0.0360982426209375,0.0022389527508696,0.0065767698995672,-0.0007228636316151,0.0014439468112572,0.003610768657448,0.8990659531344564,659.0852626643066
Cell5,2300,659.0852626643066,3.7416867358878503,0.2348479427300561,2.7000518,4.1914487,1.4913968999999998,41.51732530965732,0.5222602782354843,40.845543,42.466438,1.6208949999999973,0.0371376236435025,3.8385473857694783,0.2152407843592945,2.7358236,4.1999412,1.4641175999999998,41.16160211139729,0.4129264365169291,40.334347,42.329269,1.9949219999999952,0.0359310763888061,0.0022455263155577,0.0066096066114543,-0.0007228461843562,0.0014439118845886,0.003610694356865,0.8963048174972992,655.624570723609
Cell5,2400,655.624570723609,3.7420200891951145,0.2335206173457151,2.6998596,4.1906958,1.4908362000000004,41.53769754588161,0.5772674755467562,40.82061,42.603565,1.7829550000000012,0.0369422888616099,3.840289141300129,0.2144540841504052,2.7357113,4.1997886,1.4640772999999996,41.116392945989645,0.4898567835558645,40.172283,42.391602,2.2193189999999987,0.0357660250738263,0.0022580610504659,0.0066628367851048,-0.0007228805341039,0.0014439732083752,0.003610850432937,0.8915985449798675,653.572031102383
Cell5,2500,653.572031102383,3.7418543738925543,0.2341357679586935,2.6998596,4.1911764,1.4913168,41.49254491768772,0.5296113041645651,40.808144,42.478905,1.6707609999999988,0.0368267674930393,3.8401369501462463,0.2145176781513187,2.7361922,4.200109,1.4639168000000002,41.14093583912903,0.4126067488695488,40.334347,42.316803,1.982455999999999,0.0355991624528542,0.0022673850206397,0.0066822237064731,-0.0007228504308592,0.0014439174973191,0.003610720171324,0.8888072503555997,650.1803326333551
Cell5,2600,650.1803326333551,3.74210109191664,0.2328294164512559,2.6998799,4.1906757,1.4907958,41.50244737132933,0.5906666084515488,40.783211,42.591099,1.8078879999999984,0.0366347009548917,3.842475142265013,0.2134545727033945,2.7361324,4.1998091,1.4636767000000006,41.080869924281984,0.4989616171230877,40.134842,42.379135,2.244292999999999,0.035443520406261,0.002280869806492,0.0067671575788456,-0.000722867866584,0.0014439627792844,0.003610930874747,0.8841948036062991,648.6554560316094
Cell5,2700,648.6554560316094,3.742024382146249,0.2333828815149833,2.7,4.1910362,1.4910362,41.491756432415315,0.5386655224597563,40.82061,42.466438,1.6458279999999943,0.0365499298786744,3.8415669331366766,0.2140320019601431,2.7363327,4.199729,1.4633962999999994,41.14005742674533,0.4151625492336445,40.32188,42.29187,1.9699900000000028,0.0352989637758582,0.0022817710899661,0.0066958179868504,-0.0007228473444216,0.0014439264038251,0.0036107490376314,0.8821210897461097,646.3729055045605
Cell5,2800,646.3729055045605,3.741926481003812,0.2333430839666598,2.7001202,4.1907558,1.4906355999999996,41.50030041264295,0.541105335076744,40.845543,42.491367,1.6458239999999975,0.0364215543959289,3.842198535669629,0.2137995539560084,2.7364528,4.1999292,1.4634763999999998,41.14185259427443,0.4226716615673456,40.334347,42.329269,1.9949219999999952,0.0351585793541744,0.0022930637450521,0.0067545240567411,-0.0007210992737892,0.0014439696120751,0.0036108563808687,0.8790169981369229,643.0682540069614
Cell5,2900,643.0682540069614,3.742624618358876,0.2312490935956171,2.6999199,4.1901951,1.4902752000000006,41.585644204661556,0.6077243486950574,40.870476,42.665897,1.7954210000000046,0.0362359301652759,3.844760887078652,0.2124383534293308,2.7368133,4.1999693,1.463156,41.164537161269,0.50922674452315,40.209682,42.429001,2.2193189999999987,0.0350101593649014,0.0023074238637549,0.0068569944368782,-0.0007229139655314,0.0014440575749195,0.0036110704182727,0.8745229285146191,642.1361759560308
Cell5,3000,642.1361759560308,3.7419390665920713,0.2330308109191112,2.69996,4.1905956,1.4906356,41.4679553516624,0.5523643255544548,40.783211,42.453972,1.6707609999999988,0.0361820923862978,3.8435907207159423,0.2132453740625486,2.7368934,4.2001295,1.4632361,41.11253758468678,0.4224998218164831,40.272015,42.329269,2.0572539999999933,0.0349061888409778,0.0023055596183513,0.0068037758258922,-0.0007228394383113,0.0014439001315434,0.0036141999380597,0.8732553746871288,639.8080244546916
Cell5,3100,639.8080244546916,3.74196447792041,0.2325871738959863,2.6998398,4.1903553,1.4905155000000003,41.51713121181001,0.5558779992161307,40.82061,42.541233,1.7206229999999962,0.036051922943443,3.844129922003995,0.2130463469110437,2.7366531,4.199729,1.4630758999999998,41.15533329693742,0.427842411814838,40.346809,42.354202,2.0073930000000004,0.0347552489256486,0.0023154506914429,0.0068194273262374,-0.0007228634636994,0.0014439445596478,0.0036108191175084,0.8700892692911768,636.6188012020026
Cell5,3200,636.6188012020026,3.742262110577233,0.2309759675670473,2.7000401,4.1895542,1.4895141,41.5620035214447,0.6260289798720662,40.808144,42.690872,1.882728,0.0358721453230828,3.846642172493316,0.2115410306679613,2.7371337,4.1999693,1.4628356000000005,41.12873640407754,0.5218197320920304,40.122375,42.566166,2.4437910000000045,0.0346133213024586,0.0023197485551644,0.0068277363145107,-0.0007229294696442,0.0014440803676883,0.0036111215350865,0.8657521731256456,635.56538229874
Cell5,3300,635.56538229874,3.7417947207687337,0.232611253850607,2.7001603,4.1903553,1.4901950000000004,41.546019707364344,0.5648667237570623,40.858009,42.578632,1.7206229999999962,0.0358139816671609,3.845319898122066,0.2125431929971328,2.7374942,4.1998892,1.4623950000000003,41.19705978571429,0.4224045944537556,40.396675,42.429001,2.0323259999999976,0.0344956916524097,0.002329561515608,0.0068136745596124,-0.0007229156409279,0.0014440421547297,0.0036110268630287,0.8643196051540599,629.1525594045581
Cell5,3500,629.1525594045581,3.7443558510929855,0.2295065440657736,2.7002003,4.1885929,1.4883925999999996,41.60689764437195,0.6435173926838156,40.82061,42.740738,1.9201279999999985,0.0354530505137518,3.848399498276444,0.2100908210303729,2.7370937,4.199769,1.4626753,41.159595039540385,0.5398170516565867,40.172283,42.578632,2.4063489999999987,0.03422916168347,0.0023455392900963,0.0069749892996821,-0.0007211926398271,0.0014441671387044,0.0036113410036882,0.8555986636015559,628.5798251580507
Cell5,3600,628.5798251580507,3.744379572501633,0.2306786089086183,2.6998799,4.1906357,1.4907557999999996,41.55596040333115,0.5800928259783367,40.845543,42.603565,1.758022000000004,0.0354219544678926,3.8473923216949153,0.2112007514403436,2.7371337,4.2000494,1.4629157000000004,41.18789283966102,0.438171934456668,40.346809,42.441505,2.094695999999999,0.0341252268990501,0.0023553640847621,0.0068652026925302,-0.0007229532686549,0.0014441211901059,0.0036112213959519,0.8548197894658861,626.4541623919168
Cell5,3700,626.4541623919168,3.74420325491481,0.2308976316511619,2.7000401,4.1903954,1.4903553,41.55721793741809,0.5901612331211358,40.833076,42.616032,1.7829559999999989,0.0353017690358683,3.848197259283276,0.2113883255011329,2.7372139,4.1998491,1.4626351999999998,40.431772744709896,0.7429442192556888,39.648621,42.690872,3.0422510000000003,0.0338973057223483,0.0023702077705848,0.0071062256620633,-0.0007229498373547,0.0014441110896131,0.0036147710706492,0.8519290530383129,622.7429618448283
Cell5,3800,622.7429618448283,3.745778236003957,0.2274810901785844,2.7001603,4.1896343,1.489474,41.57832823442136,0.6548755675185012,40.808144,42.728271,1.9201270000000008,0.0350916524184867,3.85068813634188,0.2091389544245588,2.7371337,4.1998491,1.4627154,41.12532929709402,0.5511103777843762,40.122375,42.553699,2.4313240000000036,0.0338362287729978,0.0023688102947134,0.0069644474744669,-0.0007229693471326,0.0014441778439197,0.0036113800572109,0.8468821082536465,622.2255140708279
Cell5,3900,622.2255140708279,3.7449103127020784,0.2296361547827734,2.7,4.1901951,1.4901951000000002,41.54880060145166,0.5935740852875441,40.845543,42.603565,1.758022000000004,0.0350630797911435,3.849219134384642,0.2105698898405022,2.7369735,4.1998491,1.4628755999999998,41.17396249537195,0.4572910277684655,40.32188,42.441505,2.119624999999999,0.0337451902450993,0.0023743641930732,0.0069237377636731,-0.0007229177823351,0.0014441107146515,0.0036112010725643,0.8461784194307999,620.054371370107
Cell5,4000,620.054371370107,3.7447671485761584,0.2295213087178662,2.7001202,4.1898746,1.4897543999999994,41.55448313741722,0.5954285757585421,40.82061,42.616032,1.795421999999995,0.0349400750128552,3.849805496695353,0.2104785984027136,2.7375743,4.2000895,1.4625152,41.18021692598968,0.4513899403013123,40.334347,42.478905,2.1445579999999964,0.0336041672853753,0.0023816481318725,0.0069356699381162,-0.0007211269257216,0.0014440459541379,0.0036146260181811,0.8432258338210661,616.9927457990417
Cell5,4100,616.9927457990417,3.745129098302829,0.2275882691415851,2.7000401,4.1884727,1.4884326000000003,41.590479535440934,0.6630704254542616,40.82061,42.728271,1.9076609999999976,0.0347673236392438,3.852415888692946,0.208757204295247,2.7378147,4.2000494,1.4622347000000002,41.1462409681881,0.5543381974666166,40.172283,42.616032,2.443748999999997,0.0334563700016588,0.002393323191631,0.0070142387122909,-0.0007211713289458,0.0014441306187126,0.0036113009026473,0.8390622606019872,616.0030105030721
Cell5,4200,616.0030105030721,3.744075120726424,0.2294101121604551,2.6997745,4.188848,1.4890735,41.58328758480506,0.6464466175378113,40.845543,42.678364,1.8328210000000027,0.0347119694342836,3.8511984365117895,0.2100078623684621,2.73803,4.2000241,1.4619941,41.14224147087379,0.5407800687893078,40.18475,42.603565,2.418815000000002,0.0333672611741349,0.0023999197030481,0.0070007237078376,-0.0007229641802378,0.0014441393785891,0.0036148384234941,0.8377162973949832,614.4130100238918
Cell5,4300,614.4130100238918,3.743602671934514,0.2301786106905782,2.7000549,4.1894889,1.4894339999999997,41.57191676511861,0.602462129692672,40.858009,42.591099,1.7330899999999971,0.0346236081095412,3.85127242474765,0.2103225484896164,2.7381101,4.1998639,1.4617538000000003,41.19664175809258,0.4636434377993171,40.346809,42.5163,2.1694910000000007,0.0332298182183876,0.0024038013687542,0.0069706795888586,-0.0007211703046287,0.0014441386181478,0.0036112723008876,0.8355540201145729,612.4443360817295
Cell5,4400,612.4443360817295,3.743490080221253,0.2300828222237676,2.6999748,4.1890082,1.4890333999999998,41.57069861448206,0.5932610894274625,40.82061,42.591099,1.7704889999999978,0.0345124274026602,3.851596342747292,0.2101396022395445,2.7385106,4.1997037,1.4611930999999996,41.2055004435512,0.455378660340573,40.359276,42.491367,2.1320909999999955,0.0331015406409278,0.0024092492494489,0.006975925498235,-0.000721152950619,0.0014441018814587,0.0036111710732165,0.8328767763065282,609.5275837131619
Cell5,4500,609.5275837131619,3.744071793230044,0.2277528839980361,2.7000949,4.1870856,1.4869906999999998,41.61670482182553,0.667368140347193,40.833076,42.753204,1.9201279999999985,0.0343478005379438,3.854422533298245,0.2082336527200715,2.7383904,4.2001042,1.4617138,41.17104117192982,0.5558603930950944,40.234615,42.703339,2.4687240000000017,0.0329662564909085,0.0024176646907383,0.0070363287827272,-0.0007212054105262,0.0014442101698484,0.0036114586229993,0.8289102194018485,608.9826949116347
Cell5,4600,608.9826949116347,3.742916880687563,0.2306685505409922,2.6999748,4.1885676,1.4885927999999995,41.57639929086619,0.6035001080845808,40.858009,42.578632,1.7206229999999962,0.0343181919306516,3.8525342602532535,0.2100652869754155,2.7384305,4.1998639,1.4614334000000002,41.2041309426662,0.4677896212703956,40.371742,42.566166,2.194424000000005,0.0328850501682609,0.0024217622105069,0.0069694918003516,-0.0007211951293782,0.0014441882045121,0.0036113905931681,0.8281692129107688,605.3543107357652
Cell5,4800,605.3543107357652,3.742726255612072,0.2304328840393971,2.7000518,4.188324,1.4882722,41.57856840827399,0.6057906355922268,40.82061,42.603565,1.7829550000000012,0.0341138611547648,3.8534126994686506,0.2098230535788541,2.7390683,4.2001014,1.4610331000000003,41.2182342419412,0.4503072322568318,40.40918,42.566166,2.1569860000000034,0.0326550913741812,0.0024357442624946,0.0070214554905794,-0.0007229876642403,0.0014441882644289,0.0043325008790651,0.8232348919650748,456.1288635874498
Cell6,0,732.7947554512294,3.735102905507165,0.2441545078672632,2.6999252,4.1898103,1.4898851000000004,41.18796751081765,0.4679493775715767,40.554764,42.090382,1.5356179999999997,0.041176876751706,3.821195235186246,0.2196482534535691,2.7181604,4.1999187,1.4817582999999996,40.769507377363894,0.4030540580367051,39.918049,41.928047,2.009997999999996,0.0403784300433471,0.002027296986171,0.0057547882996684,-0.0007146017177443,0.0014279329189228,0.0035742794915059,1.0,724.683839133562
Cell6,100,724.683839133562,3.7371221435511366,0.2442329306270775,2.6999655,4.1920967,1.4921311999999998,41.31018651704546,0.4360233011085067,40.692089,42.202736,1.5106469999999987,0.0407255821628496,3.821548460835509,0.2191260883684921,2.719043,4.1998386,1.4807955999999995,40.85236899564839,0.3571890269578608,40.05537,41.940556,1.8851859999999976,0.0398744165431708,0.0020440725987631,0.0057534720520067,-0.0007140884700801,0.0014274828149637,0.0035728670277468,0.988931530612998,719.9780780561117
Cell6,200,719.9780780561117,3.737817741852487,0.2441038701050533,2.6998851,4.192297,1.4924119,41.30072525414522,0.371590565522744,40.791973,42.102848,1.310875000000003,0.0404640809865668,3.8221021610981305,0.2193328813016524,2.7195244,4.1999989,1.4804744999999997,40.88038860893692,0.3741120212818917,40.080345,41.903114,1.822769000000001,0.0396084826206788,0.0020621081544428,0.0058352993435053,-0.0007145570690073,0.0014280415043763,0.0035750350965975,0.9825098674631948,716.7605490247803
Cell6,300,716.7605490247803,3.738012985697875,0.2431601838478079,2.6999218,4.1918526,1.4919308,41.3464734109707,0.4883067112587697,40.704556,42.327557,1.623001000000002,0.0402804486220702,3.8223801841255862,0.2198737680664705,2.7195611,4.2001157,1.4805545999999996,40.94300583920188,0.4168770621600924,40.067837,42.102848,2.0350110000000043,0.0394275018479675,0.0020660018827712,0.005834448781334,-0.0007150756287817,0.0014294900182478,0.0035779826835964,0.9781191031906664,711.6736520202331
Cell6,400,711.6736520202331,3.7392418363899336,0.2423980815686826,2.7001626,4.1927752,1.4926125999999995,41.36761532976569,0.4637501869569204,40.729527,42.302624,1.5730970000000042,0.0399942451622337,3.823649511383796,0.2190875887233972,2.7198017,4.1999555,1.4801537999999996,40.91257771023063,0.3827006116785885,40.080345,42.002964,1.9226189999999976,0.0391258202726021,0.0020804851537488,0.0058971743752158,-0.0007145991590465,0.0014282941727542,0.003575473106244,0.9711773272476676,707.7770533721924
Cell6,500,707.7770533721924,3.739532180633905,0.2422283472842347,2.7000422,4.1925745,1.4925323,41.361450774062234,0.4031627780046452,40.80444,42.215202,1.4107619999999983,0.0397807648405432,3.824572261444709,0.2188392218310973,2.719882,4.1999154,1.4800334,40.92387927021402,0.3661850200967331,40.092812,41.915581,1.822769000000001,0.0389125462388619,0.0020887227594064,0.0059028542666912,-0.0007132388931471,0.0014270139455946,0.0035722167497447,0.9658598783725848,704.24917843416
Cell6,600,704.24917843416,3.739948480093539,0.2415117700265544,2.7000823,4.1925745,1.4924922,41.37769428149664,0.4147727883898117,40.816948,42.240173,1.4232250000000022,0.0395776887889951,3.825209403048417,0.2187296355556555,2.7207646,4.1999555,1.4791909,40.96209586610878,0.3826282960182675,40.117779,41.990498,1.8727190000000036,0.0387133103795349,0.0021173300088196,0.0063451845406234,-0.0007119288098231,0.0014244413871355,0.0035631061555884,0.9610456041003022,702.8095879125638
Cell6,700,702.8095879125638,3.7401160835039486,0.2407112515965636,2.7000387,4.1923704,1.4923316999999998,41.35401798683825,0.5017778085574068,40.71706,42.40247,1.6854100000000043,0.0395575689617544,3.8259553257262655,0.2188904587594825,2.7356591,4.2001123,1.4644532,40.93983140551064,0.4253413756525969,40.030399,42.052906,2.0225069999999974,0.0386267750291153,0.0021119155768962,0.0060740901344598,-0.0007214151970916,0.0014410456165764,0.0036088901383852,0.9590810833243452,698.8143263731588
Cell6,800,698.8143263731588,3.740653928352941,0.2406231518730306,2.6999583,4.1927314,1.4927731000000004,41.37675241852941,0.501481555933089,40.704556,42.352524,1.647968000000006,0.0393311347579583,3.826947421043112,0.2183963413391062,2.7351778,4.1997914,1.4646135999999994,40.959631694000606,0.4200198219772837,40.05537,42.04044,1.9850699999999932,0.0383767378516495,0.0021197267063472,0.0060827112319968,-0.0007213293572531,0.0014408772299704,0.003610227877822,0.9536289952605532,696.0256867891575
Cell6,900,696.0256867891575,3.7410202101004137,0.2399096750053747,2.7001188,4.1927314,1.4926126000000006,41.381323106024816,0.4848939680261421,40.754498,42.340057,1.5855590000000035,0.0391748328693211,3.82771133315168,0.2182339844869885,2.7352581,4.1998715,1.4646134000000006,40.96737254980321,0.3964577069655288,40.117779,42.090382,1.9726029999999992,0.0382116467226296,0.0021301928666239,0.0061657894570862,-0.000721342697416,0.0014409132156894,0.0036103157362208,0.9498235100776194,692.8134515610182
Cell6,1000,692.8134515610182,3.741050367428063,0.2398826169315688,2.6999583,4.1926913,1.492733,41.376479079204984,0.4566282476964662,40.754498,42.340057,1.5855590000000035,0.038994453381747,3.8285118669911777,0.2179820795621772,2.7352982,4.2000318,1.4647335999999995,40.98587630848798,0.3732890527710951,40.130287,42.065411,1.9351239999999947,0.0380246330751106,0.0021430796002393,0.0062140120558597,-0.0007213406903363,0.0014426864156247,0.0036102919694382,0.9454399699332016,689.8064009492865
Cell6,1100,689.8064009492865,3.741422008432658,0.2391849613549036,2.6999583,4.1924906,1.4925323,41.37907277413588,0.45104455299205,40.779472,42.327557,1.5480850000000004,0.0388260369654744,3.829343235574572,0.2176869492897138,2.7354186,4.1999917,1.4645731,41.006301306540344,0.3712729607786,40.192696,42.002964,1.8102680000000009,0.0378488905262202,0.0021483172800278,0.0062403155105676,-0.0007213699301386,0.001440971032053,0.0036104595820691,0.9413364326338932,686.8602393222861
Cell6,1200,686.8602393222861,3.741588241532016,0.2389176733839602,2.7001188,4.1926112,1.4924924000000002,41.377131374326744,0.4576323957157379,40.767006,42.302624,1.5356179999999997,0.0386610263958573,3.830197500092109,0.2173851890238082,2.7353783,4.1998715,1.4644932000000006,41.002608563094874,0.4147182214852172,40.105312,42.052906,1.9475940000000025,0.0376753360033035,0.002160497418987,0.0062926692736143,-0.0007213713854778,0.0014409645299733,0.003610465453546,0.9373159867927024,683.7786761748114
Cell6,1300,683.7786761748114,3.7416769045085663,0.2384399183278453,2.7003596,4.1919694,1.4916097999999995,41.38393508476105,0.4714621580012381,40.754498,42.31509,1.5605919999999998,0.0384880066849291,3.831011751928417,0.217098664580899,2.7352581,4.1998715,1.4646134000000006,40.98211517525456,0.4288960748257765,40.092812,42.027935,1.9351229999999973,0.0374969341792166,0.0021648347358938,0.0063078223862257,-0.0007213743196185,0.0014427523337664,0.0036104743396981,0.9331107668118672,680.8693882005513
Cell6,1400,680.8693882005513,3.741781341110776,0.2380885692433086,2.6999984,4.1922498,1.4922513999999998,41.398581749471774,0.4771711339494207,40.80444,42.390003,1.5855630000000005,0.0383247552672401,3.831828453347799,0.2168312545835502,2.7353783,4.1999917,1.4646134000000002,40.97041042095475,0.4177767064450839,40.067837,42.065411,1.997574,0.03731927764602,0.0021730824806398,0.0063207201860996,-0.0007213769442984,0.0014409762953731,0.0036104888149074,0.9291406401800676,674.4000038665567
